user_id,Action,Adventure,Racing,Simulation,Sports,Strategy
76561198026741163,0,0,0,0,0,0
76561198075039895,0,0,0,0,0,0
chillrend,0,0,0,0,0,0
76561198218877443,0,0,0,0,0,0
76561198070149038,0,0,0,0,0,0
76561197994407780,0,0,0,0,0,0
76561198035548591,0,0,0,0,0,0
76561198068765460,0,0,0,0,0,0
BarretaJrs,0,0,0,0,0,0
Gborges,0,0,0,0,0,0
lukeyturley,0,0,0,0,0,0
SergeantBash111,0,0,0,0,0,0
76561197980751730,0,0,0,0,0,0
76561198071872532,0,0,0,0,0,0
PolygonCloud,0,0,0,0,0,0
ZUERA12,0,0,0,0,0,0
76561198083661294,0,0,0,0,0,0
76561198043660058,0,0,0,0,0,0
76561198095142204,0,0,0,0,0,0
BOB_200,0,0,0,0,0,0
76561198070735033,0,0,0,0,0,0
76561198018560501,0,0,0,0,0,0
76561198069458790,0,0,0,0,0,0
76561198010642927,0,0,0,0,0,0
76561198051148175,0,0,0,0,0,0
76561198047208452,0,0,0,0,0,0
bcott,0,0,0,0,0,0
rangi92,0,0,0,0,0,0
generalale,0,0,0,0,0,0
76561198027831921,0,0,0,0,0,0
76561197992830435,0,0,0,0,0,0
brendoboy,0,0,0,0,0,0
76561198071234254,0,0,0,0,0,0
76561198165870150,0,0,0,0,0,0
76561198083049918,0,0,0,0,0,0
76561198072652548,0,0,0,0,0,0
76561197988934555,0,0,0,0,0,0
Infixation,0,0,0,0,0,0
76561198071162228,0,0,0,0,0,0
brodo764,0,0,0,0,0,0
76561198047304525,0,0,0,0,0,0
76561198068855162,0,0,0,0,0,0
76561197998217937,0,0,0,0,0,0
76561197994969639,0,0,0,0,0,0
76561198200015694,0,0,0,0,0,0
76561198064016444,0,0,0,0,0,0
minecraft123,0,0,0,0,0,0
76561197960694096,0,0,0,0,0,0
JuanManSnipez,0,0,0,0,0,0
Ben_Andy,0,0,0,0,0,0
Bennysaputra,0,0,0,0,0,0
76561198067021476,0,0,0,0,0,0
76561198190487725,0,0,0,0,0,0
76561198045071942,0,0,0,0,0,0
76561198027081791,0,0,0,0,0,0
Bhappiikhat,0,0,0,0,0,0
76561198027046431,0,0,0,0,0,0
76561198087471896,0,0,0,0,0,0
76561198082863312,0,0,0,0,0,0
76561198063323473,0,0,0,0,0,0
Ahahahahahahahahahahahahahahaha,0,0,0,0,0,0
BITCHPLESE,0,0,0,0,0,0
Too_1337,0,0,0,0,0,0
76561198069143001,0,0,0,0,0,0
76561198074755143,0,0,0,0,0,0
limabeansaregross,0,0,0,0,0,0
ChunkyAsCharged,0,0,0,0,0,0
76561198075175410,0,0,0,0,0,0
76561198045214274,0,0,0,0,0,0
kinglemon1222,0,0,0,0,0,0
76561198050404009,0,0,0,0,0,0
76561198030636321,0,0,0,0,0,0
76561198007342405,0,0,0,0,0,0
IJustWantedToTalk,0,0,0,0,0,0
76561198081885254,0,0,0,0,0,0
76561198034643189,0,0,0,0,0,0
LlamasInNigjamas,0,0,0,0,0,0
mavros88,0,0,0,0,0,0
76561198048370750,0,0,0,0,0,0
76561198035363871,0,0,0,0,0,0
76561198080148967,0,0,0,0,0,0
Hummingsenpai,0,0,0,0,0,0
bioturdz,0,0,0,0,0,0
76561198018845815,0,0,0,0,0,0
CHAAANG,0,0,0,0,0,0
76561198056980314,0,0,0,0,0,0
76561198077586769,0,0,0,0,0,0
76561198043296029,0,0,0,0,0,0
76561198048737111,0,0,0,0,0,0
bitmat,0,0,0,0,0,0
76561198030806320,0,0,0,0,0,0
76561198028483487,0,0,0,0,0,0
Ghoster09,0,0,0,0,0,0
76561198081496844,0,0,0,0,0,0
180577,0,0,0,0,0,0
BlackHeart,0,0,0,0,0,0
76561198105387448,0,0,0,0,0,0
76561198078725425,0,0,0,0,0,0
Barridos,0,0,0,0,0,0
76561198053775195,0,0,0,0,0,0
Blackhawk611,0,0,0,0,0,0
MRSALM0N,0,0,0,0,0,0
76561198090119638,0,0,0,0,0,0
76561198039778856,0,0,0,0,0,0
76561198035782795,0,0,0,0,0,0
76561198077278011,0,0,0,0,0,0
76561197988863895,0,0,0,0,0,0
76561198077116471,0,0,0,0,0,0
76561198007478325,0,0,0,0,0,0
76561197988976770,0,0,0,0,0,0
76561198042728201,0,0,0,0,0,0
76561198171166530,0,0,0,0,0,0
hbk1462,0,0,0,0,0,0
76561198088724903,0,0,0,0,0,0
BurntBlizzardZ,0,0,0,0,0,0
blocks477,0,0,0,0,0,0
76561198044500343,0,0,0,0,0,0
76561198057521157,0,0,0,0,0,0
76561198053766465,0,0,0,0,0,0
76561198083368833,0,0,0,0,0,0
76561198057389499,0,0,0,0,0,0
FHK,0,0,0,0,0,0
76561198082282442,0,0,0,0,0,0
Blue333,0,0,0,0,0,0
76561198030735076,0,0,0,0,0,0
Bluegills,0,0,0,0,0,0
76561197970931849,0,0,0,0,0,0
BlueWombat5242,0,0,0,0,0,0
76561198066253111,0,0,0,0,0,0
rrbr,0,0,0,0,0,0
13lazer,0,0,0,0,0,0
76561198070259755,0,0,0,0,0,0
76561198044344399,0,0,0,0,0,0
76561197999613236,0,0,0,0,0,0
RespekPlox,0,0,0,0,0,0
76561198062288797,0,0,0,0,0,0
76561197989449545,0,0,0,0,0,0
bobseagull,0,0,0,0,0,0
bobsterman,0,0,0,0,0,0
76561198068305940,0,0,0,0,0,0
bokkkbokkk,0,0,0,0,0,0
bokkkbokkk,0,0,0,0,0,0
Bonesdontrattlethem,0,0,0,0,0,0
76561198062403736,0,0,0,0,0,0
76561198073642113,0,0,0,0,0,0
76561198055648263,0,0,0,0,0,0
boogs17,0,0,0,0,0,0
76561198086083118,0,0,0,0,0,0
76561198211433640,0,0,0,0,0,0
76561198047032085,0,0,0,0,0,0
ilyjoepoe,0,0,0,0,0,0
Mantrouminati,0,0,0,0,0,0
Gameguilder,0,0,0,0,0,0
76561198064747645,0,0,0,0,0,0
SamoanTurtle,0,0,0,0,0,0
Booyahoo,0,0,0,0,0,0
hididdlyhoe,0,0,0,0,0,0
76561198049456280,0,0,0,0,0,0
knuckleface,0,0,0,0,0,0
76561198027225504,0,0,0,0,0,0
dicksoutforboromir,0,0,0,0,0,0
dropssdrop,0,0,0,0,0,0
76561198041245503,0,0,0,0,0,0
kafugax,0,0,0,0,0,0
probotsteve,0,0,0,0,0,0
76561198094177304,0,0,0,0,0,0
76561198069093971,0,0,0,0,0,0
76561198060697096,0,0,0,0,0,0
76561197977543317,0,0,0,0,0,0
boydo,0,0,0,0,0,0
BrutalLegend69,0,0,0,0,0,0
76561198007539695,0,0,0,0,0,0
76561198064026657,0,0,0,0,0,0
76561198024450886,0,0,0,0,0,0
76561198057745573,0,0,0,0,0,0
saint556,0,0,0,0,0,0
Brayneeah,0,0,0,0,0,0
xythesis,0,0,0,0,0,0
76561198068581244,0,0,0,0,0,0
BreadCommanderz,0,0,0,0,0,0
76561198079362142,0,0,0,0,0,0
brettebear,0,0,0,0,0,0
76561198040467357,0,0,0,0,0,0
metiqu,0,0,0,0,0,0
Brianseb,0,0,0,0,0,0
restinspaghettineverforgetti,0,0,0,0,0,0
spike_heart,0,0,0,0,0,0
brocky0405,0,0,0,0,0,0
76561198046094676,0,0,0,0,0,0
76561198087095625,0,0,0,0,0,0
Vladimirputinisgreatman,0,0,0,0,0,0
76561198082582573,0,0,0,0,0,0
76561198053917005,0,0,0,0,0,0
76561198067729563,0,0,0,0,0,0
76561198071647862,0,0,0,0,0,0
Br0wni3,0,0,0,0,0,0
76561198088957798,0,0,0,0,0,0
76561197988846047,0,0,0,0,0,0
sdarkneeds,0,0,0,0,0,0
76561198046611233,0,0,0,0,0,0
76561198079351819,0,0,0,0,0,0
Brutaka3,0,0,0,0,0,0
76561198093381429,0,0,0,0,0,0
76561198085582521,0,0,0,0,0,0
76561198065166613,0,0,0,0,0,0
bobcookies69,0,0,0,0,0,0
1522188745,0,0,0,0,0,0
76561198110065267,0,0,0,0,0,0
thebtb,0,0,0,0,0,0
MoniqueTron,0,0,0,0,0,0
76561197961454067,0,0,0,0,0,0
76561198059167106,0,0,0,0,0,0
76561198105270589,0,0,0,0,0,0
notbudds,0,0,0,0,0,0
Trutle,0,0,0,0,0,0
BugsyBro,0,0,0,0,0,0
76561198041518533,0,0,0,0,0,0
76561197989359805,0,0,0,0,0,0
76561198078414685,0,0,0,0,0,0
UNI-Juan,0,0,0,0,0,0
Jyep,0,0,0,0,0,0
76561198025636863,0,0,0,0,0,0
76561197978008006,0,0,0,0,0,0
76561198074561346,0,0,0,0,0,0
76561198094074209,0,0,0,0,0,0
76561198054155652,0,0,0,0,0,0
76561198036974255,0,0,0,0,0,0
76561198020272265,0,0,0,0,0,0
743748734,0,0,0,0,0,0
burnilovescod,0,0,0,0,0,0
BurningCassette,0,0,0,0,0,0
R62153,0,0,0,0,0,0
76561198087011672,0,0,0,0,0,0
BushyGoom,0,0,0,0,0,0
busternut,0,0,0,0,0,0
76561198075981950,0,0,0,0,0,0
76561198105846578,0,0,0,0,0,0
Butteryyy,0,0,0,0,0,0
76561198079326390,0,0,0,0,0,0
76561198142749308,0,0,0,0,0,0
897w463824638109276,0,0,0,0,0,0
76561198000468907,0,0,0,0,0,0
Butterz,0,0,0,0,0,0
8789568,0,0,0,0,0,0
LondonKeyes,0,0,0,0,0,0
76561198112547239,0,0,0,0,0,0
ByzGirl,0,0,0,0,0,0
tongtel,0,0,0,0,0,0
noblezinho,0,0,0,0,0,0
76561198055646476,0,0,0,0,0,0
76561198097794993,0,0,0,0,0,0
C13GE,0,0,0,0,0,0
C14M8S,0,0,0,0,0,0
1122305938,0,0,0,0,0,0
76561198069050565,0,0,0,0,0,0
Cabey64,0,0,0,0,0,0
Cabjoy,0,0,0,0,0,0
76561198082278758,0,0,0,0,0,0
76561198053685392,0,0,0,0,0,0
Stormaggen,0,0,0,0,0,0
gusvu,0,0,0,0,0,0
76561198059718900,0,0,0,0,0,0
Punixa,0,0,0,0,0,0
76561198045679186,0,0,0,0,0,0
76561198051084367,0,0,0,0,0,0
76561198044402508,0,0,0,0,0,0
76561198081987102,0,0,0,0,0,0
76561197996741396,0,0,0,0,0,0
calii,0,0,0,0,0,0
76561198084718144,0,0,0,0,0,0
76561198077034833,0,0,0,0,0,0
calypto52,0,0,0,0,0,0
camduman,0,0,0,0,0,0
camquarter,0,0,0,0,0,0
76561198056859428,0,0,0,0,0,0
aquelecaraqfazaquilo,0,0,0,0,0,0
Camothecomando,0,0,0,0,0,0
76561198079009374,0,0,0,0,0,0
76561197992910116,0,0,0,0,0,0
jonjon4351,0,0,0,0,0,0
76561198043609375,0,0,0,0,0,0
CandlewickNZ,0,0,0,0,0,0
76561198071651813,0,0,0,0,0,0
76561197989083035,0,0,0,0,0,0
76561198008551473,0,0,0,0,0,0
76561198039236799,0,0,0,0,0,0
ThePyrite99,0,0,0,0,0,0
76561198062276935,0,0,0,0,0,0
76561198097295378,0,0,0,0,0,0
76561198036996272,0,0,0,0,0,0
8m96,0,0,0,0,0,0
76561198048121243,0,0,0,0,0,0
CAPTAINVRITRAS,0,0,0,0,0,0
ConkerBirdy,0,0,0,0,0,0
76561198078194423,0,0,0,0,0,0
76561198067657905,0,0,0,0,0,0
76561198070072786,0,0,0,0,0,0
76561197966764681,0,0,0,0,0,0
76561198069606031,0,0,0,0,0,0
76561198007988939,0,0,0,0,0,0
CapyOfficial,0,0,0,0,0,0
ca_ra_cal,0,0,0,0,0,0
76561198067721589,0,0,0,0,0,0
gsteambath,0,0,0,0,0,0
76561198049715896,0,0,0,0,0,0
76561197996092338,0,0,0,0,0,0
carouserwhite,0,0,0,0,0,0
76561198077709322,0,0,0,0,0,0
76561198045631910,0,0,0,0,0,0
76561198063633577,0,0,0,0,0,0
76561198060576252,0,0,0,0,0,0
76561198078670623,0,0,0,0,0,0
Lord_Casso,0,0,0,0,0,0
76561198058789410,0,0,0,0,0,0
76561198050876555,0,0,0,0,0,0
76561198059948130,0,0,0,0,0,0
76561198038766477,0,0,0,0,0,0
76561198070087725,0,0,0,0,0,0
76561198055483848,0,0,0,0,0,0
76561198042335464,0,0,0,0,0,0
azkhernull123,0,0,0,0,0,0
76561198052180785,0,0,0,0,0,0
fsfs546hd,0,0,0,0,0,0
CCcorye,0,0,0,0,0,0
76561198045283919,0,0,0,0,0,0
76561198081438874,0,0,0,0,0,0
76561198078509867,0,0,0,0,0,0
76561198046848291,0,0,0,0,0,0
WeabDestoryer,0,0,0,0,0,0
76561198072411281,0,0,0,0,0,0
76561198032143135,0,0,0,0,0,0
CrazyGiraffe71,0,0,0,0,0,0
76561198162056324,0,0,0,0,0,0
76561198240923172,0,0,0,0,0,0
cgoober2000,0,0,0,0,0,0
Chacob,0,0,0,0,0,0
24902,0,0,0,0,0,0
phoenixbasileus,0,0,0,0,0,0
chalkmetal,0,0,0,0,0,0
kggj,0,0,0,0,0,0
asdasdfsadgdfhfgjggj,0,0,0,0,0,0
76561198060996316,0,0,0,0,0,0
elheat,0,0,0,0,0,0
bobjames1234,0,0,0,0,0,0
ElementalGodChaos,0,0,0,0,0,0
76561198077997574,0,0,0,0,0,0
76561198081095968,0,0,0,0,0,0
76561198065784635,0,0,0,0,0,0
76561197971917242,0,0,0,0,0,0
melonmaniac,0,0,0,0,0,0
76561198083201608,0,0,0,0,0,0
76561198048491595,0,0,0,0,0,0
76561198074108172,0,0,0,0,0,0
charmaps5,0,0,0,0,0,0
76561198028094250,0,0,0,0,0,0
mexz1999,0,0,0,0,0,0
IchMasKung,0,0,0,0,0,0
HoxtonPleaseDontSueMe,0,0,0,0,0,0
76561198051215704,0,0,0,0,0,0
76561198058842042,0,0,0,0,0,0
76561198074291619,0,0,0,0,0,0
cheetahpocalypse,0,0,0,0,0,0
76561198067182841,0,0,0,0,0,0
Axzothrift,0,0,0,0,0,0
76561198066003101,0,0,0,0,0,0
76561198283109848,0,0,0,0,0,0
76561197960281419,0,0,0,0,0,0
Chermoil,0,0,0,0,0,0
Urtle1,0,0,0,0,0,0
76561198069408134,0,0,0,0,0,0
76561198049867810,0,0,0,0,0,0
harharharharhar,0,0,0,0,0,0
76561198074235306,0,0,0,0,0,0
pussyhunter121,0,0,0,0,0,0
76561198077733060,0,0,0,0,0,0
DimSums,0,0,0,0,0,0
76561198091638558,0,0,0,0,0,0
76561198076375452,0,0,0,0,0,0
76561198040845885,0,0,0,0,0,0
chicken_tonight,0,0,0,0,0,0
chidvd,0,0,0,0,0,0
76561198056960847,0,0,0,0,0,0
76561198024006038,0,0,0,0,0,0
chillifuzzball,0,0,0,0,0,0
76561197994523427,0,0,0,0,0,0
76561198052700471,0,0,0,0,0,0
76561198097450390,0,0,0,0,0,0
76561197981448997,0,0,0,0,0,0
76561198064984988,0,0,0,0,0,0
76561198061569624,0,0,0,0,0,0
aerpub,0,0,0,0,0,0
76561198078733772,0,0,0,0,0,0
76561198061273070,0,0,0,0,0,0
Isiswannabe,0,0,0,0,0,0
SmeshDoge,0,0,0,0,0,0
Chockie,0,0,0,0,0,0
76561198065663269,0,0,0,0,0,0
76561197961840584,0,0,0,0,0,0
chronoris,0,0,0,0,0,0
76561198080622032,0,0,0,0,0,0
76561198037342853,0,0,0,0,0,0
76561198060835696,0,0,0,0,0,0
76561198062869989,0,0,0,0,0,0
harrisonnorris,0,0,0,0,0,0
zaper151,0,0,0,0,0,0
76561198018913829,0,0,0,0,0,0
StrikerAustralia,0,0,0,0,0,0
pongping7,0,0,0,0,0,0
76561198142474106,0,0,0,0,0,0
Los_Shmurdos,0,0,0,0,0,0
ciborg2000,0,0,0,0,0,0
76561198087555027,0,0,0,0,0,0
Mikinmash,0,0,0,0,0,0
76561198060510583,0,0,0,0,0,0
76561198074561107,0,0,0,0,0,0
76561197976842635,0,0,0,0,0,0
76561198046034574,0,0,0,0,0,0
Norf_Norf,0,0,0,0,0,0
JohnEverywhere,0,0,0,0,0,0
76561198041840982,0,0,0,0,0,0
76561198056339034,0,0,0,0,0,0
76561198105020268,0,0,0,0,0,0
76561198005413640,0,0,0,0,0,0
OfficialSenix,0,0,0,0,0,0
mike14476,0,0,0,0,0,0
76561198066789278,0,0,0,0,0,0
kelby003,0,0,0,0,0,0
Mattress121,0,0,0,0,0,0
Clawz3z,0,0,0,0,0,0
76561198079650317,0,0,0,0,0,0
76561198071207551,0,0,0,0,0,0
76561198061039259,0,0,0,0,0,0
climax2005,0,0,0,0,0,0
76561198074202726,0,0,0,0,0,0
76561198074347537,0,0,0,0,0,0
76561198084239790,0,0,0,0,0,0
76561198082626118,0,0,0,0,0,0
SurfChicken,0,0,0,0,0,0
76561198091507052,0,0,0,0,0,0
76561198126142125,0,0,0,0,0,0
Clouwolf,0,0,0,0,0,0
76561198043339975,0,0,0,0,0,0
69bmw,0,0,0,0,0,0
76561198067414480,0,0,0,0,0,0
76561198076145661,0,0,0,0,0,0
76561198078246064,0,0,0,0,0,0
iamshingo,0,0,0,0,0,0
76561198077538653,0,0,0,0,0,0
SirParadiseLost,0,0,0,0,0,0
76561198064841423,0,0,0,0,0,0
Deerunken,0,0,0,0,0,0
Rafantasma,0,0,0,0,0,0
76561198079756695,0,0,0,0,0,0
minguscannon,0,0,0,0,0,0
SupermanSocks17,0,0,0,0,0,0
76561198061456632,0,0,0,0,0,0
76561198049614185,0,0,0,0,0,0
76561198046958203,0,0,0,0,0,0
76561198135044903,0,0,0,0,0,0
76561197971226968,0,0,0,0,0,0
76561198037893945,0,0,0,0,0,0
combatDIDDLE,0,0,0,0,0,0
76561198026344945,0,0,0,0,0,0
76561198030536036,0,0,0,0,0,0
UnseenEvangelist,0,0,0,0,0,0
jichaelcoaching,0,0,0,0,0,0
CompoBlue,0,0,0,0,0,0
76561198085854476,0,0,0,0,0,0
FreshlySqueezedOrangeJukes,0,0,0,0,0,0
MT-101,0,0,0,0,0,0
76561198073807760,0,0,0,0,0,0
76561198069839577,0,0,0,0,0,0
76561198172099661,0,0,0,0,0,0
ConjuredMadness,0,0,0,0,0,0
76561198093387021,0,0,0,0,0,0
76561198067140353,0,0,0,0,0,0
cookieblade,0,0,0,0,0,0
coolslayer666,0,0,0,0,0,0
218939137821738213127983,0,0,0,0,0,0
76561198072445092,0,0,0,0,0,0
76561198051864639,0,0,0,0,0,0
coolbolt1337,0,0,0,0,0,0
cheese_is_illuminati,0,0,0,0,0,0
76561198042756236,0,0,0,0,0,0
76561198062774164,0,0,0,0,0,0
coreytheawesomest,0,0,0,0,0,0
ndrss,0,0,0,0,0,0
76561198081677554,0,0,0,0,0,0
Gamercubeeyes,0,0,0,0,0,0
76561198091515229,0,0,0,0,0,0
NotJustAnyOrange,0,0,0,0,0,0
cosmicguy22,0,0,0,0,0,0
gregurek,0,0,0,0,0,0
Cosmonaut123456789,0,0,0,0,0,0
76561197971591275,0,0,0,0,0,0
76561198065379833,0,0,0,0,0,0
76561198067923747,0,0,0,0,0,0
76561198086931177,0,0,0,0,0,0
TheCheekyOne,0,0,0,0,0,0
Cow666,0,0,0,0,0,0
aProfileInTheMidOfNowhere,0,0,0,0,0,0
Cozillaz,0,0,0,0,0,0
76561198023630372,0,0,0,0,0,0
76561198107928649,0,0,0,0,0,0
76561198056352983,0,0,0,0,0,0
-Uplink-,0,0,0,0,0,0
76561198104404617,0,0,0,0,0,0
76561198076906240,0,0,0,0,0,0
76561198083468887,0,0,0,0,0,0
76561198071955492,0,0,0,0,0,0
76561198073799272,0,0,0,0,0,0
bruhbruhxd,0,0,0,0,0,0
combee3,0,0,0,0,0,0
skavenshere,0,0,0,0,0,0
Crazymac123,0,0,0,0,0,0
76561198050299999,0,0,0,0,0,0
thunderfuckers,0,0,0,0,0,0
76561198135673978,0,0,0,0,0,0
76561198045148546,0,0,0,0,0,0
76561198077244610,0,0,0,0,0,0
76561198063850360,0,0,0,0,0,0
76561198069905942,0,0,0,0,0,0
76561198019273712,0,0,0,0,0,0
76561198080465715,0,0,0,0,0,0
76561198079372619,0,0,0,0,0,0
76561198029895140,0,0,0,0,0,0
76561198004738568,0,0,0,0,0,0
76561198087693951,0,0,0,0,0,0
CrimsonStormFTW,0,0,0,0,0,0
cripla66,0,0,0,0,0,0
76561198054739976,0,0,0,0,0,0
76561198091425629,0,0,0,0,0,0
76561198064305132,0,0,0,0,0,0
crosph,0,0,0,0,0,0
76561198067214601,0,0,0,0,0,0
76561198017913139,0,0,0,0,0,0
OldLeakyBoat,0,0,0,0,0,0
SSAANNEESS,0,0,0,0,0,0
mauledbyabear,0,0,0,0,0,0
fatkris,0,0,0,0,0,0
cruzercru,0,0,0,0,0,0
getyourmarsbar,0,0,0,0,0,0
cryinghyena,0,0,0,0,0,0
76561198065836276,0,0,0,0,0,0
76561198053521572,0,0,0,0,0,0
76561198019737834,0,0,0,0,0,0
76561198107811819,0,0,0,0,0,0
aweoplopo,0,0,0,0,0,0
76561198042921883,0,0,0,0,0,0
kanekicg,0,0,0,0,0,0
76561198048024738,0,0,0,0,0,0
czechit,0,0,0,0,0,0
76561198084976671,0,0,0,0,0,0
Cupcake7412,0,0,0,0,0,0
76561198005096571,0,0,0,0,0,0
76561198080459808,0,0,0,0,0,0
cururaime,0,0,0,0,0,0
CustardGun,0,0,0,0,0,0
76561198106478135,0,0,0,0,0,0
76561198054793721,0,0,0,0,0,0
THE_ART_OF_FEEDING,0,0,0,0,0,0
jellybeanos,0,0,0,0,0,0
Cynex_,0,0,0,0,0,0
76561198039197193,0,0,0,0,0,0
76561198060007427,0,0,0,0,0,0
76561197996190797,0,0,0,0,0,0
76561197995146150,0,0,0,0,0,0
76561198064374976,0,0,0,0,0,0
76561198082559637,0,0,0,0,0,0
76561198086717808,0,0,0,0,0,0
76561198005111300,0,0,0,0,0,0
76561198033533646,0,0,0,0,0,0
DKA013,0,0,0,0,0,0
76561198069345625,0,0,0,0,0,0
76561198046589082,0,0,0,0,0,0
D00MS,0,0,0,0,0,0
76561198059201575,0,0,0,0,0,0
76561198084697776,0,0,0,0,0,0
76561198060901683,0,0,0,0,0,0
76561198017487606,0,0,0,0,0,0
daunknownman2010,0,0,0,0,0,0
76561198074763789,0,0,0,0,0,0
76561198093384503,0,0,0,0,0,0
DABLUICE,0,0,0,0,0,0
BlitzGames,0,0,0,0,0,0
76561198045342815,0,0,0,0,0,0
76561198025075751,0,0,0,0,0,0
76561198083358743,0,0,0,0,0,0
DaftyTM,0,0,0,0,0,0
76561198080199570,0,0,0,0,0,0
76561197992227006,0,0,0,0,0,0
DakkeR,0,0,0,0,0,0
76561198070775610,0,0,0,0,0,0
76561198012514677,0,0,0,0,0,0
76561198048133063,0,0,0,0,0,0
76561198053111161,0,0,0,0,0,0
76561197970691715,0,0,0,0,0,0
76561198070562447,0,0,0,0,0,0
76561198062767893,0,0,0,0,0,0
misterross,0,0,0,0,0,0
76561198044888778,0,0,0,0,0,0
mainkradxdxdx,0,0,0,0,0,0
76561198101576470,0,0,0,0,0,0
76561198060104521,0,0,0,0,0,0
76561198077033323,0,0,0,0,0,0
tomasives,0,0,0,0,0,0
Dante69123,0,0,0,0,0,0
Dantress,0,0,0,0,0,0
76561198079220364,0,0,0,0,0,0
whatsupyoutubeimethanbradberry,0,0,0,0,0,0
76561198082590151,0,0,0,0,0,0
DareTheSeal,0,0,0,0,0,0
blackcheeze,0,0,0,0,0,0
6dighero,0,0,0,0,0,0
76561198068040902,0,0,0,0,0,0
DarkDragonForce,0,0,0,0,0,0
76561198044594262,0,0,0,0,0,0
76561198136941803,0,0,0,0,0,0
76561198051001315,0,0,0,0,0,0
76561198021814659,0,0,0,0,0,0
76561198089726419,0,0,0,0,0,0
76561198078913614,0,0,0,0,0,0
supedarkone,0,0,0,0,0,0
76561198114824153,0,0,0,0,0,0
BOBROSSJPEGEXE,0,0,0,0,0,0
76561198046538761,0,0,0,0,0,0
blablabla174,0,0,0,0,0,0
fatppl,0,0,0,0,0,0
76561198050864519,0,0,0,0,0,0
76561198084702160,0,0,0,0,0,0
Dathrius85,0,0,0,0,0,0
shugozac,0,0,0,0,0,0
datts,0,0,0,0,0,0
76561198039026116,0,0,0,0,0,0
76561198025464161,0,0,0,0,0,0
sirkillsalot1337,0,0,0,0,0,0
76561198082545803,0,0,0,0,0,0
ZiggyPolvoEstelar,0,0,0,0,0,0
76561198115099755,0,0,0,0,0,0
76561198046045640,0,0,0,0,0,0
76561198011337408,0,0,0,0,0,0
daxzl,0,0,0,0,0,0
76561198047080140,0,0,0,0,0,0
76561198067158459,0,0,0,0,0,0
catzbread,0,0,0,0,0,0
76561198195091390,0,0,0,0,0,0
76561198061136470,0,0,0,0,0,0
damayo,0,0,0,0,0,0
76561198084697858,0,0,0,0,0,0
76561198008827809,0,0,0,0,0,0
UtaTokyoGhoul,0,0,0,0,0,0
shervey1,0,0,0,0,0,0
76561198039605834,0,0,0,0,0,0
Yugm,0,0,0,0,0,0
dblddr,0,0,0,0,0,0
deathbreath220,0,0,0,0,0,0
76561198086476823,0,0,0,0,0,0
76561198085463363,0,0,0,0,0,0
76561198162668758,0,0,0,0,0,0
76561198084112448,0,0,0,0,0,0
76561198097730477,0,0,0,0,0,0
76561197972151308,0,0,0,0,0,0
76561198089820203,0,0,0,0,0,0
76561198006780320,0,0,0,0,0,0
DeepCrysis,0,0,0,0,0,0
76561198030329440,0,0,0,0,0,0
DeerHunter666,0,0,0,0,0,0
Default456,0,0,0,0,0,0
76561198058166539,0,0,0,0,0,0
215251,0,0,0,0,0,0
76561198152193053,0,0,0,0,0,0
shay181,0,0,0,0,0,0
76561198073817826,0,0,0,0,0,0
degen97,0,0,0,0,0,0
76561198091125007,0,0,0,0,0,0
76561197994831363,0,0,0,0,0,0
Delph,0,0,0,0,0,0
76561198046378610,0,0,0,0,0,0
deltalink21,0,0,0,0,0,0
76561198050438527,0,0,0,0,0,0
Qzt,0,0,0,0,0,0
76561198052661205,0,0,0,0,0,0
NZObiwan,0,0,0,0,0,0
DemonThunder,0,0,0,0,0,0
George_the_giraffe,0,0,0,0,0,0
76561198071716213,0,0,0,0,0,0
76561198065988138,0,0,0,0,0,0
Denied72,0,0,0,0,0,0
76561198034337192,0,0,0,0,0,0
76561198056953510,0,0,0,0,0,0
76561198047363411,0,0,0,0,0,0
76561198046816537,0,0,0,0,0,0
76561198194938153,0,0,0,0,0,0
GirBobjack,0,0,0,0,0,0
depozet,0,0,0,0,0,0
76561198068479124,0,0,0,0,0,0
GetMLGRekt,0,0,0,0,0,0
BoyangBao,0,0,0,0,0,0
meeman,0,0,0,0,0,0
fuzzygrilz,0,0,0,0,0,0
XxXGameSta101XxX,0,0,0,0,0,0
Derkness,0,0,0,0,0,0
bvProblem,0,0,0,0,0,0
76561198086282677,0,0,0,0,0,0
76561198116133680,0,0,0,0,0,0
76561198073517944,0,0,0,0,0,0
DerpyAura,0,0,0,0,0,0
Shano,0,0,0,0,0,0
76561198021745490,0,0,0,0,0,0
someguyinsteem,0,0,0,0,0,0
DERPYEGG,0,0,0,0,0,0
beepbeepimasheep,0,0,0,0,0,0
DerpyDoesntGiveAShit,0,0,0,0,0,0
76561198032293266,0,0,0,0,0,0
76561198057406795,0,0,0,0,0,0
76561198074942714,0,0,0,0,0,0
76561198084066563,0,0,0,0,0,0
76561198091717988,0,0,0,0,0,0
76561198126500843,0,0,0,0,0,0
76561198038261903,0,0,0,0,0,0
destruktikus,0,0,0,0,0,0
Des_Mondo,0,0,0,0,0,0
76561198077533366,0,0,0,0,0,0
76561198066881691,0,0,0,0,0,0
76561198042146054,0,0,0,0,0,0
76561198093191096,0,0,0,0,0,0
Device600,0,0,0,0,0,0
Devmabby,0,0,0,0,0,0
76561197980614542,0,0,0,0,0,0
76561198107732375,0,0,0,0,0,0
76561197971532272,0,0,0,0,0,0
76561198061601793,0,0,0,0,0,0
diamondexcavater,0,0,0,0,0,0
