user_id,price,items_count,recommend
minecraft123,0.99,56.0,1.0
76561197960694096,6.99,187.0,1.0
Ben_Andy,4.99,54.0,1.0
Bennysaputra,14.99,87.0,1.0
76561198067021476,4.99,44.0,1.0
76561198190487725,19.99,38.0,1.0
76561198045071942,3.99,67.0,1.0
76561198027081791,8.99,328.0,1.0
Bhappiikhat,12.99,29.0,1.0
76561198082863312,2.99,8.0,1.0
76561198063323473,11.99,0.0,1.0
Ahahahahahahahahahahahahahahaha,2.99,59.0,1.0
BITCHPLESE,19.99,139.0,1.0
Too_1337,7.99,264.0,1.0
76561198069143001,0.99,62.0,1.0
76561198074755143,1.99,229.0,1.0
limabeansaregross,0.99,158.0,1.0
ChunkyAsCharged,1.99,0.0,1.0
76561198075175410,4.99,83.0,1.0
76561198045214274,7.99,40.0,1.0
kinglemon1222,2.99,128.0,1.0
76561198050404009,5.99,51.0,1.0
76561198030636321,0.99,139.0,0.0
76561198007342405,19.99,214.0,1.0
76561198081885254,3.99,34.0,1.0
76561198034643189,0.99,0.0,1.0
LlamasInNigjamas,7.99,39.0,1.0
mavros88,7.99,0.0,1.0
76561198048370750,11.99,58.0,1.0
76561198035363871,4.99,129.0,1.0
76561198080148967,39.99,0.0,0.0
Hummingsenpai,2.99,22.0,1.0
bioturdz,1.99,132.0,1.0
76561198018845815,24.99,63.0,1.0
CHAAANG,9.99,78.0,1.0
76561198056980314,9.99,74.0,1.0
76561198077586769,4.99,66.0,1.0
76561198043296029,14.99,49.0,1.0
76561198048737111,9.99,0.0,1.0
bitmat,4.99,385.0,1.0
76561198030806320,0.99,0.0,1.0
76561198028483487,4.99,88.0,1.0
Ghoster09,14.99,54.0,0.0
76561198081496844,1.99,80.0,1.0
180577,19.99,66.0,1.0
BlackHeart,8.99,17.0,1.0
76561198105387448,7.99,0.0,1.0
76561198078725425,6.99,0.0,1.0
Barridos,4.99,45.0,1.0
76561198053775195,8.99,16.0,1.0
Blackhawk611,4.99,125.0,1.0
MRSALM0N,3.99,269.0,1.0
76561198090119638,6.99,7.0,1.0
76561198039778856,4.99,114.0,1.0
76561198035782795,4.99,96.0,0.0
76561198077278011,8.99,84.0,1.0
76561198077116471,6.99,7.0,1.0
76561198007478325,14.99,421.0,1.0
76561197988976770,9.99,46.0,1.0
76561198042728201,9.99,0.0,1.0
76561198171166530,14.99,15.0,1.0
hbk1462,12.99,75.0,1.0
76561198088724903,0.99,0.0,1.0
BurntBlizzardZ,3.99,0.0,1.0
76561198044500343,4.99,81.0,1.0
76561198057521157,14.99,88.0,1.0
76561198053766465,24.99,73.0,1.0
76561198083368833,3.99,82.0,0.0
76561198057389499,39.99,0.0,1.0
FHK,24.99,104.0,1.0
76561198082282442,24.99,22.0,1.0
Blue333,14.99,65.0,1.0
76561198030735076,3.99,46.0,1.0
Bluegills,2.99,1280.0,1.0
76561197970931849,11.99,0.0,1.0
BlueWombat5242,9.99,0.0,1.0
76561198066253111,9.99,48.0,1.0
rrbr,9.99,111.0,1.0
13lazer,14.99,398.0,1.0
76561198070259755,14.99,11.0,1.0
76561198044344399,2.99,84.0,1.0
76561197999613236,19.99,247.0,0.0
RespekPlox,8.99,39.0,1.0
76561198062288797,19.99,48.0,1.0
76561197989449545,9.99,49.0,1.0
bobseagull,14.99,137.0,1.0
bobsterman,3.99,63.0,1.0
76561198068305940,12.99,39.0,1.0
bokkkbokkk,6.99,0.0,1.0
Bonesdontrattlethem,4.99,199.0,1.0
76561198062403736,1.99,118.0,1.0
76561198073642113,9.99,76.0,1.0
76561198055648263,2.99,81.0,1.0
boogs17,14.99,263.0,1.0
76561198086083118,2.99,79.0,1.0
76561198211433640,0.99,14.0,1.0
76561198047032085,4.99,2.0,1.0
ilyjoepoe,4.99,10.0,1.0
Mantrouminati,9.99,44.0,0.0
Gameguilder,9.99,45.0,1.0
76561198064747645,9.99,95.0,1.0
SamoanTurtle,0.99,29.0,1.0
Booyahoo,1.99,70.0,0.0
hididdlyhoe,14.99,0.0,1.0
76561198049456280,7.99,191.0,1.0
knuckleface,0.99,145.0,0.0
76561198027225504,4.99,161.0,1.0
dicksoutforboromir,2.99,156.0,0.0
dropssdrop,4.99,15.0,1.0
76561198041245503,34.99,63.0,1.0
kafugax,12.99,27.0,1.0
probotsteve,59.99,244.0,1.0
76561198094177304,44.99,122.0,1.0
76561198069093971,19.99,17.0,1.0
76561198060697096,2.99,111.0,1.0
76561197977543317,3.99,159.0,1.0
boydo,12.99,144.0,1.0
BrutalLegend69,7.99,109.0,1.0
76561198007539695,24.99,1044.0,1.0
76561198064026657,9.99,193.0,1.0
76561198024450886,0.99,40.0,1.0
76561198057745573,3.99,11.0,1.0
saint556,2.99,583.0,1.0
Brayneeah,14.99,158.0,1.0
xythesis,14.99,264.0,1.0
BreadCommanderz,1.99,89.0,1.0
76561198079362142,2.99,42.0,1.0
brettebear,29.99,87.0,1.0
76561198040467357,14.99,459.0,1.0
metiqu,9.99,23.0,1.0
Brianseb,0.99,0.0,1.0
restinspaghettineverforgetti,4.99,54.0,1.0
spike_heart,14.99,116.0,1.0
brocky0405,1.99,99.0,1.0
76561198046094676,3.99,154.0,1.0
76561198087095625,1.99,44.0,1.0
Vladimirputinisgreatman,7.99,237.0,1.0
76561198082582573,24.99,55.0,1.0
76561198053917005,4.99,56.0,1.0
76561198067729563,6.99,21.0,1.0
76561198071647862,0.99,54.0,1.0
76561198088957798,9.99,76.0,1.0
76561197988846047,29.99,204.0,1.0
sdarkneeds,6.99,96.0,1.0
76561198046611233,9.99,0.0,1.0
76561198079351819,4.99,35.0,0.0
Brutaka3,0.99,171.0,0.0
76561198093381429,24.99,0.0,1.0
76561198085582521,9.99,0.0,1.0
76561198065166613,4.99,42.0,1.0
bobcookies69,39.99,5.0,1.0
76561198110065267,4.99,101.0,1.0
thebtb,0.99,253.0,1.0
MoniqueTron,19.99,96.0,1.0
76561197961454067,4.99,0.0,1.0
76561198059167106,0.99,66.0,1.0
76561198105270589,0.99,55.0,1.0
notbudds,19.99,46.0,1.0
Trutle,4.99,146.0,1.0
BugsyBro,10.99,223.0,0.0
76561198041518533,7.99,99.0,1.0
76561197989359805,9.99,8.0,1.0
76561198078414685,9.99,0.0,1.0
UNI-Juan,2.99,9.0,0.0
Jyep,4.99,70.0,1.0
76561198025636863,2.99,15.0,1.0
76561197978008006,3.99,33.0,1.0
76561198074561346,8.99,94.0,1.0
76561198094074209,5.99,157.0,1.0
76561198054155652,0.99,347.0,1.0
76561198036974255,14.99,91.0,1.0
743748734,2.99,19.0,1.0
burnilovescod,7.99,0.0,1.0
BurningCassette,4.99,91.0,0.0
R62153,19.99,57.0,1.0
76561198087011672,2.99,57.0,1.0
BushyGoom,2.99,0.0,1.0
busternut,9.99,75.0,1.0
76561198075981950,4.99,77.0,1.0
76561198105846578,2.99,97.0,0.0
Butteryyy,2.99,18.0,1.0
76561198079326390,4.99,120.0,1.0
76561198142749308,9.99,91.0,1.0
897w463824638109276,4.99,55.0,1.0
76561198000468907,0.99,0.0,1.0
Butterz,29.99,128.0,1.0
8789568,8.99,60.0,1.0
LondonKeyes,2.99,0.0,1.0
ByzGirl,2.99,0.0,1.0
noblezinho,9.99,81.0,1.0
76561198097794993,9.99,23.0,0.0
C13GE,4.99,190.0,1.0
C14M8S,3.99,95.0,1.0
1122305938,49.99,177.0,1.0
76561198069050565,9.99,69.0,1.0
Cabjoy,9.99,208.0,1.0
76561198082278758,12.99,38.0,1.0
Stormaggen,4.99,93.0,1.0
gusvu,7.99,191.0,1.0
76561198059718900,19.99,169.0,1.0
76561198045679186,1.99,112.0,1.0
76561198051084367,4.99,92.0,1.0
76561198044402508,1.99,93.0,1.0
76561198081987102,11.99,74.0,1.0
76561197996741396,2.99,0.0,1.0
calii,19.99,33.0,1.0
76561198084718144,14.99,38.0,1.0
76561198077034833,19.99,12.0,1.0
calypto52,1.99,377.0,1.0
camquarter,6.99,94.0,1.0
76561198056859428,9.99,52.0,1.0
aquelecaraqfazaquilo,6.99,288.0,1.0
Camothecomando,4.99,176.0,1.0
76561198079009374,6.99,101.0,0.0
76561197992910116,9.99,184.0,1.0
jonjon4351,19.99,58.0,1.0
76561198043609375,3.99,87.0,1.0
CandlewickNZ,5.99,0.0,1.0
76561198071651813,3.99,0.0,1.0
76561197989083035,7.99,0.0,1.0
76561198008551473,2.99,0.0,1.0
76561198039236799,19.99,22.0,1.0
ThePyrite99,18.99,86.0,1.0
76561198062276935,14.99,185.0,1.0
76561198097295378,3.99,18.0,1.0
76561198036996272,3.99,122.0,1.0
8m96,1.99,6.0,0.0
CAPTAINVRITRAS,4.99,8.0,0.0
ConkerBirdy,3.99,384.0,1.0
76561198078194423,15.99,50.0,1.0
76561198067657905,2.99,51.0,1.0
76561198070072786,9.99,86.0,1.0
76561197966764681,4.99,223.0,1.0
76561198069606031,3.99,0.0,1.0
76561198007988939,4.99,41.0,0.0
CapyOfficial,9.99,20.0,1.0
ca_ra_cal,9.99,0.0,1.0
76561198067721589,3.99,126.0,0.0
gsteambath,1.99,14.0,0.0
76561198049715896,0.99,56.0,1.0
76561197996092338,19.99,347.0,1.0
carouserwhite,2.99,87.0,0.0
76561198077709322,3.99,131.0,1.0
76561198045631910,24.99,48.0,1.0
76561198063633577,3.99,21.0,1.0
76561198060576252,9.99,9.0,0.0
76561198078670623,9.99,48.0,1.0
Lord_Casso,6.99,70.0,0.0
76561198058789410,2.99,38.0,1.0
76561198050876555,9.99,20.0,1.0
76561198059948130,9.99,77.0,1.0
76561198038766477,0.99,97.0,1.0
76561198070087725,1.99,107.0,1.0
76561198055483848,3.99,0.0,1.0
azkhernull123,0.99,8.0,1.0
76561198052180785,3.99,171.0,1.0
CCcorye,1.99,113.0,1.0
76561198045283919,1.99,36.0,1.0
76561198081438874,0.99,81.0,1.0
76561198078509867,19.99,248.0,1.0
76561198046848291,4.99,79.0,1.0
WeabDestoryer,2.99,57.0,1.0
76561198072411281,2.99,74.0,1.0
76561198032143135,4.99,0.0,1.0
CrazyGiraffe71,1.99,91.0,1.0
76561198162056324,9.99,16.0,1.0
76561198240923172,2.99,32.0,1.0
cgoober2000,1.99,113.0,1.0
Chacob,19.99,163.0,1.0
24902,124.99,45.0,1.0
chalkmetal,9.99,260.0,0.0
kggj,8.99,573.0,1.0
asdasdfsadgdfhfgjggj,9.99,35.0,1.0
76561198060996316,29.99,185.0,1.0
elheat,3.99,154.0,1.0
bobjames1234,7.99,6.0,1.0
ElementalGodChaos,4.99,167.0,1.0
76561198077997574,29.99,85.0,1.0
76561198081095968,4.99,35.0,0.0
76561198065784635,9.99,93.0,1.0
76561197971917242,9.99,62.0,1.0
melonmaniac,0.99,46.0,1.0
76561198083201608,9.99,52.0,1.0
76561198048491595,4.99,247.0,1.0
76561198074108172,4.99,55.0,1.0
charmaps5,2.49,0.0,1.0
mexz1999,9.99,106.0,1.0
IchMasKung,4.99,115.0,1.0
HoxtonPleaseDontSueMe,4.99,104.0,0.0
76561198051215704,2.99,88.0,1.0
76561198058842042,14.99,0.0,1.0
76561198074291619,1.99,0.0,1.0
76561198067182841,0.99,29.0,1.0
Axzothrift,2.99,66.0,1.0
76561198066003101,9.99,149.0,1.0
76561198283109848,6.99,24.0,1.0
76561197960281419,6.99,26.0,1.0
Chermoil,0.99,64.0,1.0
Urtle1,4.99,223.0,0.0
76561198069408134,4.99,0.0,0.0
76561198049867810,5.99,129.0,1.0
76561198074235306,9.99,251.0,1.0
pussyhunter121,5.99,29.0,1.0
DimSums,1.99,56.0,1.0
76561198091638558,14.99,96.0,1.0
76561198076375452,9.99,98.0,1.0
76561198040845885,4.99,85.0,1.0
chicken_tonight,2.99,72.0,1.0
chidvd,2.99,6410.0,1.0
76561198056960847,4.99,21.0,1.0
76561198024006038,8.99,119.0,0.0
chillifuzzball,4.99,291.0,1.0
76561197994523427,8.99,10.0,1.0
76561198052700471,2.99,55.0,1.0
76561198097450390,49.99,104.0,1.0
76561197981448997,1.99,147.0,1.0
76561198064984988,1.99,242.0,1.0
76561198061569624,4.99,0.0,1.0
aerpub,6.99,219.0,1.0
76561198078733772,2.99,13.0,1.0
76561198061273070,14.99,80.0,1.0
Isiswannabe,3.99,100.0,1.0
SmeshDoge,3.99,45.0,1.0
Chockie,4.99,75.0,1.0
76561198065663269,4.99,100.0,1.0
76561197961840584,9.99,97.0,1.0
chronoris,9.99,50.0,1.0
76561198080622032,9.99,19.0,1.0
76561198037342853,2.99,50.0,1.0
76561198060835696,29.99,38.0,1.0
76561198062869989,9.99,0.0,1.0
harrisonnorris,4.99,72.0,1.0
zaper151,2.99,99.0,1.0
76561198018913829,1.99,17.0,1.0
StrikerAustralia,5.99,54.0,1.0
pongping7,4.99,61.0,1.0
76561198142474106,4.99,14.0,1.0
Los_Shmurdos,3.99,61.0,1.0
ciborg2000,9.99,80.0,1.0
76561198060510583,24.99,70.0,0.0
76561198074561107,9.99,15.0,0.0
76561197976842635,4.99,20.0,1.0
Norf_Norf,9.99,0.0,0.0
JohnEverywhere,7.99,0.0,1.0
76561198041840982,2.99,0.0,1.0
76561198056339034,14.99,0.0,1.0
76561198105020268,3.99,0.0,1.0
76561198005413640,0.99,19.0,1.0
OfficialSenix,6.99,45.0,1.0
mike14476,1.99,99.0,1.0
76561198066789278,3.99,29.0,1.0
kelby003,0.99,51.0,1.0
Mattress121,2.99,245.0,1.0
Clawz3z,4.99,85.0,0.0
76561198071207551,4.99,57.0,1.0
76561198061039259,4.99,136.0,1.0
climax2005,2.99,4.0,1.0
76561198074347537,2.99,37.0,1.0
76561198084239790,4.99,24.0,1.0
76561198082626118,1.99,47.0,1.0
SurfChicken,14.99,23.0,1.0
76561198091507052,4.99,106.0,1.0
76561198126142125,5.99,0.0,1.0
Clouwolf,4.99,47.0,1.0
76561198043339975,2.99,201.0,1.0
69bmw,6.99,34.0,1.0
76561198067414480,1.99,53.0,1.0
76561198076145661,4.99,0.0,1.0
76561198078246064,1.99,140.0,1.0
iamshingo,5.99,95.0,1.0
76561198077538653,1.99,42.0,1.0
SirParadiseLost,4.99,189.0,1.0
76561198064841423,6.99,56.0,1.0
Deerunken,2.99,196.0,1.0
Rafantasma,7.99,257.0,1.0
76561198079756695,14.99,42.0,1.0
76561198049614185,0.99,159.0,1.0
76561198046958203,9.99,75.0,1.0
76561198135044903,0.99,85.0,1.0
76561197971226968,9.99,0.0,1.0
76561198037893945,2.99,48.0,1.0
combatDIDDLE,2.99,27.0,1.0
76561198026344945,11.99,136.0,1.0
UnseenEvangelist,5.99,0.0,1.0
jichaelcoaching,5.99,151.0,1.0
CompoBlue,1.99,157.0,0.0
FreshlySqueezedOrangeJukes,2.99,103.0,1.0
MT-101,0.99,0.0,1.0
76561198073807760,6.99,49.0,1.0
76561198069839577,4.99,43.0,1.0
76561198172099661,29.99,19.0,1.0
ConjuredMadness,1.99,140.0,1.0
76561198093387021,7.99,2.0,1.0
76561198067140353,3.99,0.0,1.0
cookieblade,1.99,35.0,1.0
218939137821738213127983,5.99,92.0,1.0
76561198072445092,9.99,61.0,1.0
76561198051864639,19.99,43.0,1.0
coolbolt1337,5.99,11.0,1.0
cheese_is_illuminati,9.99,90.0,1.0
76561198042756236,5.99,0.0,1.0
76561198062774164,2.99,0.0,1.0
coreytheawesomest,2.99,31.0,1.0
ndrss,5.99,93.0,1.0
76561198081677554,2.99,48.0,1.0
Gamercubeeyes,2.99,215.0,1.0
76561198091515229,9.99,155.0,1.0
NotJustAnyOrange,2.99,41.0,1.0
cosmicguy22,1.99,42.0,1.0
gregurek,4.99,0.0,1.0
Cosmonaut123456789,3.99,480.0,1.0
76561197971591275,0.99,127.0,1.0
76561198065379833,6.99,69.0,0.0
76561198067923747,4.99,41.0,1.0
76561198086931177,2.99,11.0,1.0
TheCheekyOne,10.99,233.0,1.0
Cow666,6.99,116.0,1.0
aProfileInTheMidOfNowhere,9.99,0.0,1.0
Cozillaz,14.99,0.0,1.0
76561198023630372,4.99,296.0,1.0
76561198107928649,11.99,28.0,1.0
76561198056352983,4.99,77.0,1.0
-Uplink-,2.99,123.0,1.0
76561198104404617,0.99,89.0,1.0
76561198076906240,6.99,67.0,1.0
76561198083468887,4.99,87.0,0.0
76561198071955492,12.99,123.0,0.0
76561198073799272,7.99,31.0,0.0
bruhbruhxd,2.99,82.0,0.0
combee3,14.99,8.0,0.0
skavenshere,4.99,154.0,1.0
Crazymac123,2.99,129.0,1.0
76561198050299999,3.99,54.0,1.0
thunderfuckers,9.99,38.0,1.0
76561198135673978,4.99,61.0,1.0
76561198045148546,9.99,229.0,0.0
76561198077244610,6.99,104.0,1.0
76561198063850360,9.99,26.0,0.0
76561198069905942,9.99,104.0,1.0
76561198019273712,24.99,27.0,1.0
76561198080465715,0.99,87.0,1.0
76561198079372619,14.99,33.0,1.0
76561198029895140,9.99,120.0,1.0
76561198004738568,3.99,114.0,0.0
76561198087693951,2.99,43.0,1.0
CrimsonStormFTW,0.99,69.0,1.0
cripla66,13.99,28.0,1.0
76561198054739976,24.99,24.0,1.0
76561198091425629,14.99,8.0,1.0
76561198064305132,9.99,28.0,1.0
crosph,3.99,293.0,1.0
76561198067214601,9.99,328.0,1.0
76561198017913139,0.99,146.0,0.0
OldLeakyBoat,1.99,282.0,1.0
SSAANNEESS,1.99,91.0,1.0
mauledbyabear,9.99,200.0,1.0
fatkris,49.99,110.0,1.0
cruzercru,1.99,45.0,1.0
getyourmarsbar,0.99,257.0,1.0
cryinghyena,39.99,76.0,1.0
76561198065836276,7.99,90.0,1.0
76561198053521572,9.99,139.0,1.0
76561198019737834,4.99,104.0,1.0
76561198107811819,8.99,124.0,1.0
76561198042921883,1.99,126.0,1.0
kanekicg,2.99,126.0,0.0
76561198048024738,5.99,94.0,1.0
czechit,12.99,255.0,1.0
76561198084976671,9.99,45.0,1.0
Cupcake7412,3.99,94.0,1.0
76561198005096571,11.99,22.0,1.0
76561198080459808,4.99,70.0,0.0
cururaime,6.99,0.0,1.0
CustardGun,1.99,90.0,0.0
76561198106478135,59.99,35.0,1.0
76561198054793721,19.99,273.0,1.0
THE_ART_OF_FEEDING,3.99,195.0,0.0
jellybeanos,2.99,19.0,1.0
Cynex_,19.99,94.0,1.0
76561198039197193,7.99,85.0,1.0
76561198060007427,14.99,166.0,1.0
76561197996190797,7.99,22.0,1.0
76561197995146150,12.99,342.0,1.0
76561198064374976,9.99,104.0,1.0
76561198082559637,13.99,299.0,1.0
76561198086717808,9.99,7.0,1.0
76561198005111300,1.99,14.0,1.0
76561198033533646,11.99,0.0,1.0
DKA013,4.99,266.0,1.0
76561198069345625,0.99,87.0,1.0
76561198046589082,2.99,61.0,1.0
D00MS,99.99,42.0,1.0
76561198059201575,2.99,70.0,0.0
76561198084697776,9.99,46.0,1.0
76561198060901683,9.99,234.0,1.0
76561198017487606,9.99,22.0,1.0
daunknownman2010,9.99,102.0,1.0
76561198093384503,19.99,58.0,1.0
DABLUICE,9.99,441.0,1.0
BlitzGames,0.99,198.0,1.0
76561198025075751,19.99,130.0,1.0
76561198083358743,29.99,0.0,1.0
DaftyTM,9.99,65.0,1.0
76561198080199570,11.99,41.0,1.0
76561197992227006,44.99,201.0,1.0
DakkeR,2.99,437.0,1.0
76561198070775610,5.99,42.0,1.0
76561198012514677,2.99,65.0,1.0
76561198048133063,4.99,129.0,1.0
76561198053111161,4.99,34.0,0.0
76561197970691715,14.99,0.0,0.0
76561198062767893,2.99,114.0,1.0
misterross,1.99,107.0,1.0
76561198044888778,2.99,13.0,1.0
mainkradxdxdx,2.99,22.0,1.0
76561198101576470,34.99,53.0,1.0
76561198060104521,9.99,37.0,1.0
76561198077033323,39.99,102.0,1.0
tomasives,19.99,74.0,1.0
Dante69123,0.99,169.0,1.0
Dantress,1.99,419.0,1.0
76561198079220364,4.99,0.0,1.0
whatsupyoutubeimethanbradberry,1.99,16.0,1.0
76561198082590151,3.99,17.0,1.0
DareTheSeal,4.99,102.0,1.0
blackcheeze,5.99,63.0,0.0
6dighero,2.99,337.0,1.0
76561198068040902,0.99,15.0,0.0
DarkDragonForce,6.99,145.0,1.0
76561198044594262,3.99,122.0,0.0
76561198136941803,1.99,37.0,1.0
76561198051001315,7.99,207.0,1.0
76561198021814659,4.99,373.0,1.0
76561198089726419,4.99,0.0,1.0
76561198078913614,0.99,130.0,1.0
supedarkone,2.99,194.0,1.0
76561198114824153,9.99,21.0,1.0
BOBROSSJPEGEXE,19.99,63.0,1.0
76561198046538761,4.99,0.0,1.0
blablabla174,9.99,54.0,1.0
fatppl,6.99,245.0,1.0
76561198050864519,19.99,0.0,1.0
76561198084702160,4.99,2.0,1.0
Dathrius85,2.99,122.0,1.0
shugozac,1.99,0.0,1.0
datts,6.99,50.0,1.0
76561198039026116,4.99,33.0,0.0
76561198025464161,2.99,106.0,1.0
sirkillsalot1337,9.99,0.0,1.0
76561198082545803,5.99,22.0,1.0
ZiggyPolvoEstelar,19.99,152.0,1.0
76561198115099755,1.99,100.0,1.0
76561198046045640,9.99,296.0,1.0
76561198011337408,14.99,44.0,1.0
daxzl,19.99,50.0,0.0
76561198047080140,59.99,33.0,1.0
76561198067158459,19.99,52.0,1.0
catzbread,9.99,52.0,1.0
76561198195091390,1.99,78.0,0.0
76561198061136470,3.99,38.0,1.0
damayo,3.99,164.0,1.0
76561198084697858,3.99,54.0,1.0
76561198008827809,9.99,547.0,1.0
UtaTokyoGhoul,24.99,143.0,1.0
shervey1,4.99,57.0,1.0
76561198039605834,29.99,0.0,1.0
Yugm,1.99,112.0,1.0
dblddr,4.99,43.0,1.0
deathbreath220,19.99,194.0,1.0
76561198086476823,2.99,76.0,1.0
76561198085463363,7.99,53.0,1.0
76561198162668758,2.99,39.0,0.0
76561198084112448,9.99,0.0,1.0
76561198097730477,4.99,27.0,1.0
76561197972151308,19.99,0.0,1.0
76561198089820203,4.99,38.0,1.0
76561198006780320,9.99,0.0,1.0
DeepCrysis,6.99,78.0,1.0
76561198030329440,6.99,162.0,1.0
Default456,6.99,61.0,1.0
76561198058166539,4.99,24.0,1.0
215251,3.99,35.0,1.0
shay181,4.99,360.0,1.0
76561198073817826,14.99,88.0,1.0
degen97,0.99,1233.0,1.0
76561198091125007,19.99,242.0,1.0
76561197994831363,19.99,220.0,1.0
Delph,1.99,540.0,1.0
76561198046378610,3.99,0.0,1.0
deltalink21,14.99,265.0,1.0
76561198050438527,1.99,89.0,1.0
Qzt,14.99,119.0,1.0
76561198052661205,0.99,128.0,1.0
NZObiwan,0.99,206.0,1.0
DemonThunder,14.99,16.0,1.0
George_the_giraffe,19.99,59.0,1.0
76561198071716213,14.99,127.0,1.0
76561198065988138,18.99,0.0,1.0
Denied72,4.99,146.0,0.0
76561198034337192,2.99,92.0,0.0
76561198056953510,3.99,53.0,1.0
76561198047363411,4.99,115.0,1.0
76561198046816537,4.99,138.0,0.0
76561198194938153,9.99,29.0,0.0
GirBobjack,2.49,168.0,1.0
depozet,6.99,54.0,1.0
76561198068479124,1.99,46.0,1.0
GetMLGRekt,7.99,123.0,1.0
BoyangBao,3.99,123.0,1.0
meeman,9.99,339.0,1.0
fuzzygrilz,12.99,0.0,1.0
XxXGameSta101XxX,0.99,203.0,1.0
Derkness,4.99,49.0,1.0
bvProblem,9.99,14.0,1.0
76561198086282677,4.99,20.0,1.0
76561198116133680,19.99,6.0,1.0
76561198073517944,6.99,112.0,1.0
DerpyAura,79.99,211.0,1.0
Shano,7.99,237.0,1.0
76561198021745490,3.99,140.0,1.0
someguyinsteem,1.99,18.0,1.0
DERPYEGG,2.99,145.0,1.0
beepbeepimasheep,9.99,190.0,0.0
DerpyDoesntGiveAShit,2.99,94.0,1.0
76561198032293266,0.99,54.0,0.0
76561198057406795,9.99,23.0,1.0
76561198074942714,19.99,0.0,1.0
76561198084066563,2.99,127.0,1.0
76561198091717988,9.99,25.0,0.0
76561198126500843,0.99,49.0,1.0
76561198038261903,0.99,108.0,0.0
destruktikus,1.99,315.0,1.0
76561198077533366,0.99,287.0,1.0
76561198066881691,11.99,303.0,1.0
76561198042146054,19.99,275.0,1.0
Device600,14.99,65.0,1.0
Devmabby,2.99,203.0,1.0
76561197980614542,19.99,139.0,1.0
76561198107732375,1.99,50.0,1.0
76561197971532272,8.99,0.0,1.0
76561198061601793,2.99,15.0,1.0
diamondexcavater,13.99,0.0,1.0
ohcd02323oidsf54sad8asdf89g8,0.99,0.0,1.0
76561198070069790,12.99,69.0,0.0
wenndiesoldaten,6.99,88.0,0.0
Kingoftheheavy,18.99,32.0,1.0
TacticalLynx,11.99,112.0,0.0
djman56,4.99,0.0,1.0
76561198056634976,4.99,30.0,1.0
76561198069149771,3.99,22.0,1.0
sir_afrodite,2.99,380.0,1.0
76561198114039731,19.99,48.0,0.0
digfernulldes,12.99,567.0,1.0
dijakeplays,4.99,53.0,0.0
ohplsguuby,19.99,86.0,0.0
zelmar,4.99,79.0,1.0
76561198062359337,9.99,170.0,0.0
76561198078738809,4.99,8.0,0.0
76561198071578365,0.99,87.0,0.0
Dingo055,14.99,108.0,1.0
NathanielPeace,4.99,178.0,1.0
76561198069533335,14.99,0.0,1.0
76561198054421576,11.99,226.0,1.0
76561198127302850,2.99,94.0,1.0
76561198072486822,3.99,96.0,1.0
Diseption,2.99,46.0,1.0
76561198008029557,0.99,0.0,1.0
76561198099102298,24.99,14.0,1.0
76561197986594271,4.99,343.0,1.0
76561198077992470,59.99,25.0,1.0
76561198059166102,2.99,133.0,1.0
76561198038374904,12.99,217.0,1.0
76561198023646825,0.99,82.0,1.0
ShrikeShrikeShrikeShrikeShrike,12.99,53.0,1.0
76561197994136663,4.99,80.0,1.0
efefuyg3g4u5u22u4yv,3.99,49.0,0.0
76561198064309861,14.99,144.0,1.0
76561198058711482,0.99,76.0,1.0
76561198072373072,2.99,39.0,1.0
76561198068746428,1.99,0.0,0.0
dimitriirfan,14.99,86.0,0.0
76561198064622636,4.99,52.0,1.0
Dobble,6.99,0.0,1.0
76561198106067504,9.99,76.0,0.0
KingOfOpportunity,4.99,169.0,1.0
76561198103858676,9.99,20.0,0.0
76561198092981834,5.99,54.0,1.0
76561198083029873,6.99,39.0,1.0
76561198047825496,2.99,71.0,1.0
76561197994380497,3.99,76.0,1.0
76561198067939720,6.99,25.0,1.0
76561198070499931,27.99,36.0,1.0
1920410,9.99,87.0,1.0
76561198049760472,0.99,81.0,0.0
Joaothekiller,9.99,35.0,1.0
DomEE,9.99,69.0,1.0
76561198134221061,3.99,0.0,1.0
6294421419,2.99,116.0,1.0
76561198059347479,9.99,75.0,1.0
76561198076129408,6.99,77.0,1.0
hux_xl,14.99,0.0,1.0
AndyPandy44,3.99,151.0,1.0
Donwarren24,19.99,5.0,1.0
76561198081443272,4.99,181.0,1.0
regentorange,4.99,194.0,1.0
Doomsminator,19.99,47.0,1.0
76561198120646995,4.99,63.0,1.0
AwesomeDoormat,2.99,515.0,1.0
diglekango,14.99,99.0,1.0
76561198060089846,9.99,15.0,0.0
76561198055370293,4.99,122.0,1.0
duzim,2.99,355.0,1.0
teemolololol,4.99,75.0,1.0
76561197995098683,6.99,102.0,0.0
DropBear99,8.99,56.0,1.0
76561198045236669,3.99,0.0,1.0
banjoabbyshelly,14.99,0.0,0.0
GhandiSikh,5.99,189.0,1.0
swscorpian,9.99,248.0,1.0
76561197983126861,6.99,196.0,1.0
thecosplayermotherfucker,3.99,15.0,1.0
durolan2535,4.99,66.0,1.0
76561197997884293,4.99,55.0,1.0
76561198100205554,0.99,27.0,0.0
whatcanisayimjusttoogood,1.99,67.0,1.0
76561198009819704,5.99,122.0,0.0
123repulseMe,2.99,137.0,1.0
76561197969800840,2.99,183.0,1.0
Cab117,24.99,68.0,1.0
76561198048289869,2.99,5.0,1.0
DrVendax,39.99,322.0,1.0
